timestamp,actual,predicted
2025-12-24,4479.22,4490.022605961747
2025-12-26,4531.17,4496.3207205401
2025-12-29,4331.71,4494.579154271803
2025-12-30,4338.17,4495.156872443068
2025-12-31,4318.36,4503.009144155554
2026-01-02,4332.23,4506.074659511544
2026-01-05,4446.27,4508.731973521122
2026-01-06,4494.31,4512.781355405166
2026-01-07,4456.1,4518.586708072678
2026-01-08,4477.73,4527.048808818054
2026-01-09,4509.35,4533.299909141139
2026-01-12,4598.53,4539.838053464952
2026-01-13,4584.41,4545.886384539415
2026-01-22,4936.1,4551.041681235652
2026-01-23,4982.52,4556.541087510738
2026-01-26,5011.06,4562.108057271789
2026-01-27,5180.35,4567.343139118653
2026-01-28,5414.46,4572.788163841156
2026-01-29,5377.0,4578.269890261388
2026-01-30,4889.48,4583.76031238115
