timestamp,actual,predicted
2024-06-13,14472382154.0,27346984222.431454
2024-06-14,15793876596.0,27346984222.431454
2024-06-15,12733651076.0,27346984222.431454
2024-06-16,9878388158.0,27346984222.431454
2024-06-17,17838856988.0,27346984222.431454
2024-06-18,21022514455.0,27346984222.431454
2024-06-19,15275373778.0,27346984222.431454
2024-06-20,16115123753.0,27346984222.431454
2024-06-21,15933353456.0,27346984222.431454
2024-06-22,7423703673.0,27346984222.431454
2024-06-23,9418141333.0,27346984222.431454
2024-06-24,23137744903.0,27346984222.431454
2024-06-25,13235546063.0,27346984222.431454
2024-06-26,11694054195.0,27346984222.431454
2024-06-27,11771834016.0,27346984222.431454
2024-06-28,12861158844.0,27346984222.431454
2024-06-29,6584792001.0,27346984222.431454
2024-06-30,8396416013.0,27346984222.431454
2024-07-01,12281551839.0,27346984222.431454
2024-07-02,9421757718.0,27346984222.431454
2024-07-03,16121324440.0,27346984222.431454
2024-07-04,20252514386.0,27346984222.431454
2024-07-05,31131942647.0,27346984222.431454
2024-07-06,11586293705.0,27346984222.431454
2024-07-07,10857947538.0,27346984222.431454
2024-07-08,22627377457.0,27346984222.431454
2024-07-09,15269945822.0,27346984222.431454
2024-07-10,14578679176.0,27346984222.431454
2024-07-11,15230095766.0,27346984222.431454
2024-07-12,12751638331.0,27346984222.431454
2024-07-13,8565105946.0,27346984222.431454
2024-07-14,10517709666.0,27346984222.431454
2024-07-15,18305490390.0,27346984222.431454
2024-07-16,20446664416.0,27346984222.431454
2024-07-17,16739123962.0,27346984222.431454
2024-07-18,15035622003.0,27346984222.431454
2024-07-19,17705629736.0,27346984222.431454
2024-07-20,10360198325.0,27346984222.431454
2024-07-21,13845913681.0,27346984222.431454
2024-07-22,18723199034.0,27346984222.431454
2024-07-23,24468405650.0,27346984222.431454
2024-07-24,16040945448.0,27346984222.431454
2024-07-25,25293745810.0,27346984222.431454
2024-07-26,15993893521.0,27346984222.431454
2024-07-27,15198233287.0,27346984222.431454
2024-07-28,8959236446.0,27346984222.431454
2024-07-29,18334852719.0,27346984222.431454
2024-07-30,14045773047.0,27346984222.431454
2024-07-31,16135380637.0,27346984222.431454
2024-08-01,20217639556.0,27346984222.431454
2024-08-02,21400241741.0,27346984222.431454
2024-08-03,17844091431.0,27346984222.431454
2024-08-04,21139601426.0,27346984222.431454
2024-08-05,67668132244.0,27346984222.431454
2024-08-06,26041995921.0,27346984222.431454
2024-08-07,24264218606.0,27346984222.431454
2024-08-08,23468291180.0,27346984222.431454
2024-08-09,17907141655.0,27346984222.431454
2024-08-10,9361014219.0,27346984222.431454
2024-08-11,13595441987.0,27346984222.431454
2024-08-12,21653090666.0,27346984222.431454
2024-08-13,16383053029.0,27346984222.431454
2024-08-14,15825365408.0,27346984222.431454
2024-08-15,16345801912.0,27346984222.431454
2024-08-16,13275561555.0,27346984222.431454
2024-08-17,6676568717.0,27346984222.431454
2024-08-18,9207267415.0,27346984222.431454
2024-08-19,11968963282.0,27346984222.431454
2024-08-20,13249483464.0,27346984222.431454
2024-08-21,12766015263.0,27346984222.431454
2024-08-22,10723280428.0,27346984222.431454
2024-08-23,16857181970.0,27346984222.431454
2024-08-24,11765811307.0,27346984222.431454
2024-08-25,9375535539.0,27346984222.431454
2024-08-26,12282035835.0,27346984222.431454
2024-08-27,18028996056.0,27346984222.431454
2024-08-28,20359545410.0,27346984222.431454
2024-08-29,13946434277.0,27346984222.431454
2024-08-30,15526218255.0,27346984222.431454
2024-08-31,6646876013.0,27346984222.431454
2024-09-01,11800443265.0,27346984222.431454
2024-09-02,12520444224.0,27346984222.431454
2024-09-03,11406800197.0,27346984222.431454
2024-09-04,16709600747.0,27346984222.431454
2024-09-05,13632325040.0,27346984222.431454
2024-09-06,25825618367.0,27346984222.431454
2024-09-07,11124608320.0,27346984222.431454
2024-09-08,10718443487.0,27346984222.431454
2024-09-09,15887712451.0,27346984222.431454
2024-09-10,12795818970.0,27346984222.431454
2024-09-11,15355180967.0,27346984222.431454
2024-09-12,12162634681.0,27346984222.431454
2024-09-13,13759640866.0,27346984222.431454
2024-09-14,8170291680.0,27346984222.431454
2024-09-15,10155470375.0,27346984222.431454
2024-09-16,16819033263.0,27346984222.431454
2024-09-17,15356783863.0,27346984222.431454
2024-09-18,18159056422.0,27346984222.431454
2024-09-19,18437147349.0,27346984222.431454
2024-09-20,19112788620.0,27346984222.431454
2024-09-21,10797825021.0,27346984222.431454
2024-09-22,13180663011.0,27346984222.431454
2024-09-23,19912841456.0,27346984222.431454
2024-09-24,16658812503.0,27346984222.431454
2024-09-25,14119729962.0,27346984222.431454
2024-09-26,17336033595.0,27346984222.431454
2024-09-27,17023020294.0,27346984222.431454
2024-09-28,10252590559.0,27346984222.431454
2024-09-29,11126215671.0,27346984222.431454
2024-09-30,17826446789.0,27346984222.431454
2024-10-01,25482371785.0,27346984222.431454
2024-10-02,20148256472.0,27346984222.431454
2024-10-03,18051447791.0,27346984222.431454
2024-10-04,14879264082.0,27346984222.431454
2024-10-05,8152969183.0,27346984222.431454
2024-10-06,8458690205.0,27346984222.431454
2024-10-07,17414044416.0,27346984222.431454
2024-10-08,14067361080.0,27346984222.431454
2024-10-09,14954047093.0,27346984222.431454
2024-10-10,15327769940.0,27346984222.431454
2024-10-11,13489061564.0,27346984222.431454
2024-10-12,9372169184.0,27346984222.431454
2024-10-13,9189490605.0,27346984222.431454
2024-10-14,21434687898.0,27346984222.431454
2024-10-15,22003780898.0,27346984222.431454
