timestamp,value,returns,volatility
2017-11-09,320.8840026855469,,
2017-11-10,299.25299072265625,-0.06741068978776144,
2017-11-11,314.6809997558594,0.05155507049719543,
2017-11-12,307.9079895019531,-0.0215234166001792,
2017-11-13,316.71600341796875,0.028605993401674246,
2017-11-14,337.6310119628906,0.06603710680612629,
2017-11-15,333.35699462890625,-0.012658841109222885,
2017-11-16,330.92401123046875,-0.007298432124233423,0.04629483675831866
2017-11-17,332.3940124511719,0.0044421110914172335,0.033742582661695074
2017-11-18,347.61199951171875,0.04578297589756475,0.03277394805240185
2017-11-19,354.385986328125,0.01948720650012503,0.028605337448346008
2017-11-20,366.7300109863281,0.03483214668306278,0.028988962728453794
2017-11-21,360.4010009765625,-0.017257954953682764,0.024401468590983265
2017-11-22,380.6520080566406,0.0561902076442764,0.027592479324543773
2017-11-23,410.1659851074219,0.07753532472207425,0.032139543030359714
2017-11-24,474.9110107421875,0.15785079208313424,0.05484162117863769
2017-11-25,466.2760009765625,-0.018182374319202,0.061289575075121186
2017-11-26,471.3299865722656,0.010839042938341592,0.06195781716184
2017-11-27,480.3550109863281,0.019147995398503648,0.06258768021148134
2017-11-28,472.9020080566406,-0.015515613992209687,0.062320855899635194
2017-11-29,427.5230102539063,-0.09595856441637096,0.08016734960033368
2017-11-30,447.114013671875,0.04582444207233105,0.07717399055583142
2017-12-01,466.5400085449219,0.043447519601349516,0.04870939671688766
2017-12-02,463.4490051269531,-0.006625376948076078,0.04824275587744177
2017-12-03,465.8529968261719,0.005187176307693608,0.04808137518227914
2017-12-04,470.2040100097656,0.009339884498408058,0.047548514941732324
2017-12-05,463.281005859375,-0.014723405166720771,0.0475120322028352
2017-12-06,428.5880126953125,-0.07488542099779771,0.04074725355880754
2017-12-07,434.4079895019531,0.013579420408984078,0.036441076550634006
2017-12-08,456.031005859375,0.04977582567533467,0.03785181880658556
2017-12-09,473.50201416015625,0.03831100972587986,0.04075853686230642
2017-12-10,441.7210083007813,-0.0671190510472156,0.04873043664988501
2017-12-11,515.135986328125,0.16620214263694977,0.0819734600406277
2017-12-12,651.4310302734375,0.2645807079346558,0.12253606192055803
2017-12-13,702.7670288085938,0.07880496345654286,0.10814612001285949
2017-12-14,695.8159790039062,-0.009890973138668269,0.11079794770242361
2017-12-15,684.447998046875,-0.016337625608002115,0.11594330075579105
2017-12-16,696.208984375,0.01718317003144998,0.11702190837937522
2017-12-17,719.9749755859375,0.034136289166496026,0.10394023832707337
2017-12-18,794.64501953125,0.10371199899627581,0.09741914033416202
2017-12-19,826.822998046875,0.04049352569353082,0.044041562001326355
2017-12-20,819.0859985351562,-0.009357504000245709,0.042139480270364606
2017-12-21,821.06298828125,0.0024136534498566675,0.04078091402682606
2017-12-22,674.8599853515625,-0.1780655138721301,0.08721751627461141
2017-12-23,719.3870239257812,0.0659796691768928,0.09056550310606507
