timestamp,actual,predicted
2026-05-13,73.7878,74.2663682376716
2026-05-14,73.342,74.31272235971161
2026-05-15,73.1385,74.33399768955353
2026-05-16,73.1275,74.3561084458038
2026-05-19,72.3497,74.35970510032541
2026-05-20,71.2926,74.37400270763756
2026-05-21,70.9509,74.37973328249832
2026-05-22,70.7902,74.37869962290428
2026-05-23,71.209,74.37754247938273
2026-05-26,71.546,74.37697274648173
2026-05-27,71.668,74.37692461030002
2026-05-28,70.9012,74.37707892788647
2026-05-29,71.3715,74.37722352588146
2026-05-30,71.0224,74.37728366115869
2026-06-02,71.5532,74.3772815818427
2026-06-03,72.5597,74.37725993792722
2026-06-04,73.3436,74.37724354432095
2026-06-05,74.2956,74.37723798376494
2026-06-06,73.4689,74.37723918680538
2026-06-09,73.2644,74.3772420378625
