timestamp,value,Close,High,Low,Open,returns,volatility
2017-12-26,2201159936.0,773.8359985351562,786.7899780273438,760.9349975585938,763.3699951171875,-0.1166244650656839,0.2668988194908498
2017-12-27,2100029952.0,762.8419799804688,789.2529907226562,738.4130249023438,774.969970703125,-0.0459439508897185,0.26678685090083804
2017-12-28,2389149952.0,737.0230102539062,763.3189697265625,701.18701171875,762.2080078125,0.1376742268483606,0.2745346905320174
2017-12-29,2648969984.0,753.5919799804688,770.1170043945312,729.6079711914062,740.3889770507812,0.1087499894188308,0.2185857381947317
2017-12-30,3187780096.0,717.2570190429688,753.8150024414062,685.2310180664062,753.8150024414062,0.2034036305637505,0.12065892246583934
2017-12-31,2554269952.0,756.7329711914062,760.3480224609375,710.1190185546875,712.2119750976562,-0.1987308173468186,0.14722950064126727
2018-01-01,2595760128.0,772.6409912109375,782.530029296875,742.0040283203125,755.7570190429688,0.0162434577314403,0.14494569124421283
2018-01-02,5783349760.0,884.4439697265625,914.8300170898438,772.3460083007812,772.3460083007812,1.2279985340771828,0.46937835527798416
2018-01-03,5093159936.0,962.719970703125,974.4710083007812,868.4509887695312,886.0,-0.1193408409731041,0.47673414031394645
2018-01-04,6502859776.0,980.9219970703124,1045.0799560546875,946.0859985351562,961.7130126953124,0.2767829515888189,0.47676920712083637
2018-01-05,6683149824.0,997.719970703125,1075.3900146484375,956.3250122070312,975.75,0.0277247325346601,0.48078621851428005
2018-01-06,4662219776.0,1041.6800537109375,1060.7099609375,994.6220092773438,995.1539916992188,-0.3023918513307296,0.5176383142342
2018-01-07,5569880064.0,1153.1700439453125,1153.1700439453125,1043.010009765625,1043.010009765625,0.1946841486693569,0.4965968233052067
2018-01-08,8450970112.0,1148.530029296875,1266.9300537109375,1016.0499877929688,1158.260009765625,0.5172624930690068,0.5036347537517725
2018-01-09,7965459968.0,1299.739990234375,1320.97998046875,1145.489990234375,1146.0,-0.0574502261356476,0.2740396080000855
2018-01-10,9214950400.0,1255.8199462890625,1417.3800048828125,1226.5999755859375,1300.3399658203125,0.15686356306097,0.26065708821180156
2018-01-11,7235899904.0,1154.9300537109375,1337.300048828125,1135.1700439453125,1268.0899658203125,-0.2147651815901256,0.27595209095008577
2018-01-12,5222300160.0,1273.199951171875,1296.0400390625,1120.0899658203125,1158.2900390625,-0.2782791042876206,0.3023069800529116
2018-01-13,5746760192.0,1396.4200439453125,1432.8800048828125,1270.469970703125,1270.469970703125,0.1004270179675004,0.27140642595779646
2018-01-14,4841630208.0,1366.77001953125,1400.56005859375,1286.2099609375,1397.47998046875,-0.1575026543233909,0.27486069050354806
2018-01-15,4781100032.0,1291.9200439453125,1390.5899658203125,1290.5999755859375,1365.2099609375,-0.0125020237811602,0.1611765473969408
2018-01-16,8405139968.0,1053.68994140625,1292.6300048828125,875.5449829101562,1292.6300048828125,0.757992912037863,0.3511997488767305
2018-01-17,8545160192.0,1014.25,1090.22998046875,780.9219970703125,1061.3399658203125,0.0166588807007479,0.34809498448777154
2018-01-18,5938319872.0,1036.280029296875,1100.31005859375,967.7589721679688,1016.4400024414062,-0.3050662903242621,0.3601545053235352
2018-01-19,4084450048.0,1039.0999755859375,1093.219970703125,1003.7100219726562,1028.8199462890625,-0.312187599179568,0.3649896148081211
2018-01-20,3975190016.0,1155.1500244140625,1167.1099853515625,1044.949951171875,1044.949951171875,-0.026750243170069,0.3630461384091111
2018-01-21,3378089984.0,1049.5799560546875,1155.6800537109375,1021.5,1155.6800537109375,-0.1502066642340852,0.36254755675450956
2018-01-22,3810099968.0,1003.260009765625,1089.0999755859375,930.7410278320312,1055.3499755859375,0.1278858722077192,0.3659037528705654
2018-01-23,3556699904.0,986.22900390625,1023.22998046875,920.5399780273438,1004.1699829101562,-0.0665074581056242,0.16410750712129413
2018-01-24,3944039936.0,1058.780029296875,1062.43994140625,965.8079833984376,987.4769897460938,0.1089043333581174,0.17833957886607496
2018-01-25,4050190080.0,1056.030029296875,1104.6600341796875,1034.739990234375,1063.219970703125,0.0269140641886238,0.15379914686492607
2018-01-26,3617690112.0,1055.1700439453125,1080.5999755859375,996.7839965820312,1052.699951171875,-0.106785103774685,0.10565133271314806
2018-01-27,3002870016.0,1107.0699462890625,1121.97998046875,1042.1199951171875,1055.75,-0.1699482479056514,0.12156602401888945
2018-01-28,5372329984.0,1246.010009765625,1257.77001953125,1111.780029296875,1111.780029296875,0.7890651128337085,0.3225815378902949
2018-01-29,3715079936.0,1182.3599853515625,1256.699951171875,1169.0799560546875,1246.699951171875,-0.3084788263073306,0.3569351903249367
2018-01-30,4107859968.0,1071.1300048828125,1184.6300048828125,1058.969970703125,1184.1300048828125,0.1057258629064394,0.35437528927466766
2018-01-31,3757560064.0,1118.31005859375,1128.6600341796875,1034.5,1071.0899658203125,-0.0852755222253963,0.3578237246622922
2018-02-01,5261680128.0,1036.7900390625,1161.3499755859375,984.8189697265624,1119.3699951171875,0.400291688856953,0.38319282478394556
2018-02-02,6713290240.0,915.7849731445312,1035.77001953125,757.97998046875,1035.77001953125,0.2758833826243569,0.37782719682538085
2018-02-03,3243480064.0,964.0189819335938,991.9429931640624,847.6900024414062,919.2109985351562,-0.516856869277858,0.44298672130992667
2018-02-04,2997090048.0,834.6820068359375,969.031982421875,805.0640258789062,964.6669921875,-0.0759647080106116,0.3206455067293984
2018-02-05,4269530112.0,697.9509887695312,856.64599609375,644.5989990234375,834.9580078125,0.4245585029549301,0.33368537243164975
2018-02-06,6518269952.0,793.1220092773438,796.4390258789062,574.4190063476562,707.7369995117188,0.5266949245022681,0.37537513676035755
2018-02-07,3896179968.0,757.0679931640625,851.2000122070312,723.4329833984375,790.427978515625,-0.4022677801485446,0.4226132477233165
2018-02-08,3708189952.0,817.8070068359375,845.0859985351562,755.843017578125,755.843017578125,-0.0482498286896382,0.4012485185333945
2018-02-09,2495820032.0,883.864990234375,884.0040283203125,788.833984375,818.47998046875,-0.3269438555449707,0.4034280471733257
2018-02-10,2930530048.0,860.4149780273438,917.4000244140624,825.5770263671875,882.4669799804688,0.174175225147003,0.35455029587562303
2018-02-11,2486650112.0,814.6599731445312,859.2880249023438,788.2219848632812,859.2880249023438,-0.1514674576713297,0.3597361400439787
2018-02-12,2243450112.0,868.7069702148438,875.93701171875,817.5079956054688,817.5079956054688,-0.0978022596851776,0.31520431952206995
2018-02-13,2081170048.0,845.2579956054688,870.708984375,828.8369750976562,869.2930297851562,-0.0723350446403864,0.19013740659783243
2018-02-14,2818370048.0,923.5609741210938,926.4290161132812,844.2789916992188,844.2789916992188,0.3542238178511399,0.22312951773469766
2018-02-15,2900100096.0,936.9760131835938,951.947998046875,911.1110229492188,923.72802734375,0.0289990478922375,0.2236432673297469
2018-02-16,2369449984.0,944.2100219726562,950.0050048828124,917.8480224609376,934.7860107421876,-0.1829764816503768,0.1947110569405928
2018-02-17,2525720064.0,974.114990234375,976.594970703125,940.7540283203124,944.7479858398438,0.0659520483889648,0.1832334591125667
2018-02-18,2567290112.0,923.9210205078124,982.9329833984376,915.4450073242188,973.3489990234376,0.0164586917578526,0.17195221226332097
2018-02-19,2169019904.0,943.864990234375,957.7769775390624,921.5540161132812,921.6680297851562,-0.1551325290968908,0.1794806143647
2018-02-20,2545260032.0,895.3709716796875,965.2650146484376,892.9539794921875,943.5670166015624,0.1734608923164589,0.18512583232563246
2018-02-21,2531729920.0,849.9710083007812,912.375,830.56298828125,894.135009765625,-0.005315807355592,0.12425453797368852
2018-02-22,2150370048.0,812.844970703125,875.926025390625,802.6680297851562,849.2620239257812,-0.1506321306184191,0.133459998361791
2018-02-23,2334820096.0,864.1890258789062,886.3179931640625,794.791015625,811.5850219726562,0.0857759566413007,0.12159884653178939
2018-02-24,1926579968.0,840.5150146484375,879.531005859375,818.5499877929688,861.593017578125,-0.1748486440987015,0.13463500592598282
2018-02-25,1646960000.0,844.8099975585938,853.14599609375,822.3809814453125,839.458984375,-0.1451380023899428,0.13911420705275418
2018-02-26,2044480000.0,869.3150024414062,880.3920288085938,842.3189697265625,845.2780151367188,0.2413659105260601,0.1683112949581102
2018-02-27,2053980032.0,878.2650146484375,896.2589721679688,867.0969848632812,870.364990234375,0.0046466739708874,0.15112009371319557
2018-02-28,1963980032.0,855.198974609375,890.1079711914062,855.1240234375,877.9340209960938,-0.0438173685224998,0.15117206662935606
2018-03-01,1868519936.0,872.2000122070312,880.302001953125,851.9199829101562,856.0120239257812,-0.048605431035258,0.14179069901964636
2018-03-02,1894419968.0,856.85302734375,876.3779907226562,852.4219970703125,871.7639770507812,0.0138612553716954,0.13605568315527092
2018-03-03,1699369984.0,857.2249755859375,868.4539794921875,855.2069702148438,856.7109985351562,-0.1029602660944924,0.12482681018202339
2018-03-04,1697939968.0,866.677978515625,867.9500122070312,840.280029296875,856.1859741210938,-0.0008414977394352,0.11013359748290857
2018-03-05,1898489984.0,853.6840209960938,869.9199829101562,853.52001953125,866.8460083007812,0.1181137259147198,0.06896986238064187
2018-03-06,1943069952.0,816.9509887695312,853.8170166015625,809.9310302734375,853.8170166015625,0.0234818031044192,0.06992963808025876
2018-03-07,2175419904.0,752.8309936523438,825.6069946289062,726.5469970703125,816.27099609375,0.1195787891016699,0.08145472706004138
2018-03-08,1891640064.0,704.5960083007812,773.7670288085938,696.1690063476562,752.5700073242188,-0.1304483053952971,0.09693134740437113
2018-03-09,2233019904.0,728.916015625,729.156005859375,648.1069946289062,702.197021484375,0.1804676515880772,0.11750440170705943
2018-03-10,1532960000.0,686.8900146484375,748.031005859375,682.6950073242188,730.1599731445312,-0.3135036560784726,0.1715956970283527
2018-03-11,1562680064.0,723.3389892578125,735.8309936523438,668.1229858398438,685.31201171875,0.0193873708381171,0.17175826903503008
2018-03-12,1764999936.0,699.8309936523438,742.5139770507812,683.2680053710938,724.406005859375,0.129469797856204,0.17308146548263503
2018-03-13,1425959936.0,690.8270263671875,713.7349853515625,682.3499755859375,698.1530151367188,-0.1920906585234006,0.18761799900200488
2018-03-14,1810560000.0,614.291015625,702.7839965820312,594.0999755859375,691.218994140625,0.2697130924160831,0.21387555838529143
2018-03-15,1770460032.0,611.3040161132812,620.6160278320312,579.5050048828125,614.8389892578125,-0.0221478260869565,0.20712305463229733
2018-03-16,1417350016.0,601.666015625,623.1680297851562,587.8619995117188,611.7780151367188,-0.1994453473208933,0.20482895985396782
2018-03-17,1267810048.0,552.7789916992188,609.1510009765625,549.0960083007812,601.677978515625,-0.1055067317965867,0.1716277784003626
2018-03-18,2685499904.0,538.6439819335938,551.6400146484375,460.0880126953125,551.6400146484375,1.1182194511208037,0.462939000111825
2018-03-19,2046790016.0,556.7260131835938,558.0999755859375,519.1229858398438,546.6259765625,-0.237836496306946,0.4849677742243633
2018-03-20,1833680000.0,557.1749877929688,567.0900268554688,521.2039794921875,556.7219848632812,-0.1041191398893358,0.47751810162212993
2018-03-21,1781270016.0,561.7319946289062,589.6069946289062,550.572021484375,559.0999755859375,-0.0285818594302168,0.4734218356129297
2018-03-22,1523459968.0,539.7020263671875,577.5659790039062,523.0889892578125,562.10302734375,-0.1447338391620913,0.4792025860266087
2018-03-23,1596349952.0,539.6190185546875,540.4869995117188,512.1270141601562,539.864013671875,0.0478450274579187,0.4673561465147559
2018-03-24,1300009984.0,526.4390258789062,545.3820190429688,526.0800170898438,542.572021484375,-0.1856359676202126,0.4735374377887594
2018-03-25,1151170048.0,524.2869873046875,535.8209838867188,515.6589965820312,522.7030029296875,-0.1144913791677464,0.09562712074711155
2018-03-26,1638880000.0,489.9509887695313,526.3790283203125,470.4400024414063,524.2869873046875,0.4236645601119739,0.20830612908748125
2018-03-27,1617939968.0,450.1159973144531,491.4590148925781,449.9710083007813,489.5899963378906,-0.0127770379771551,0.20463257317032776
2018-03-28,1514179968.0,446.2789916992188,466.21099853515625,444.8609924316406,450.2909851074219,-0.0641309331941789,0.2058368477690458
2018-03-29,1970230016.0,385.9679870605469,450.81298828125,385.81298828125,448.0750122070313,0.3011861586059499,0.22434164566859682
2018-03-30,1878130048.0,394.6449890136719,409.9289855957031,368.6329956054688,385.9049987792969,-0.0467457947813541,0.22777399684192962
2018-03-31,1323920000.0,396.4570007324219,418.4679870605469,392.9530029296875,395.0039978027344,-0.2950860876701121,0.24886562733349518
2018-04-01,1256930048.0,379.6069946289063,400.5280151367188,363.8049926757813,397.2539978027344,-0.0505996978669406,0.2439178562506418
2018-04-02,1102259968.0,386.4249877929688,395.1709899902344,377.5929870605469,379.6990051269531,-0.1230538487373323,0.1778754978895603
2018-04-03,1363399936.0,416.89300537109375,418.9679870605469,383.5320129394531,387.31201171875,0.2369132288037516,0.20723218349688402
2018-04-04,1287730048.0,380.5429992675781,417.4719848632813,375.30999755859375,416.4849853515625,-0.0555008739563267,0.20685355837577152
2018-04-05,1210680064.0,383.2319946289063,387.7160034179688,369.8160095214844,379.9469909667969,-0.0598339567517802,0.15683630954305616
2018-04-06,967105984.0,370.2850036621094,385.1950073242188,366.9110107421875,382.7309875488281,-0.2011878176925196,0.16587545675042728
2018-04-07,951475008.0,385.3139953613281,393.0589904785156,369.9360046386719,370.3800048828125,-0.0161626298033535,0.1359280774238379
2018-04-08,948488000.0,400.5079956054688,402.5899963378906,385.60198974609375,385.7430114746094,-0.0031393446752517,0.13640615463532996
2018-04-09,1478390016.0,398.5260009765625,429.2510070800781,390.6099853515625,400.8569946289063,0.5586807803577905,0.2534633096374753
2018-04-10,1196000000.0,414.2430114746094,415.8880004882813,393.8789978027344,399.4110107421875,-0.1910118527207369,0.2568634364821724
2018-04-11,1439040000.0,430.5400085449219,430.5400085449219,412.4710083007813,415.0239868164063,0.2032107023411371,0.26525826083551435
2018-04-12,2519360000.0,492.9410095214844,493.0580139160156,417.4129943847656,430.1610107421875,0.7507227040249056,0.36991655782028765
2018-04-13,2419249920.0,492.7349853515625,526.469970703125,482.6589965820313,493.1600036621094,-0.0397363139845039,0.3482372216505436
2018-04-14,1519079936.0,501.4779968261719,512.0239868164062,488.2789916992188,492.5799865722656,-0.3720863961008211,0.4033397949760249
2018-04-15,1726089984.0,531.7020263671875,531.7020263671875,502.8800048828125,502.8800048828125,0.1362733080031939,0.3991174597773485
2018-04-16,1758979968.0,511.1470031738281,534.197021484375,500.25,532.073974609375,0.0190546172591661,0.35676489771836206
2018-04-17,1760359936.0,502.8940124511719,518.031005859375,502.5639953613281,511.1449890136719,0.0007845274108317,0.3401459138550687
2018-04-18,1762940032.0,524.7890014648438,525.0919799804688,503.0450134277344,503.3089904785156,0.0014656638947729,0.3384610182172381
2018-04-19,2256869888.0,567.8889770507812,567.8889770507812,523.2620239257812,524.0380249023438,0.2801739407095158,0.1988990142173281
2018-04-20,2849469952.0,615.718017578125,618.7150268554688,560.2830200195312,567.989013671875,0.262576086973783,0.2196346871406136
2018-04-21,2612460032.0,605.39501953125,621.8880004882812,578.5499877929688,616.0040283203125,-0.0831768448141193,0.14076426187461072
2018-04-22,2426269952.0,621.8599853515625,640.7670288085938,593.8690185546875,606.1190185546875,-0.0712700204861928,0.15046533358386563
2018-04-23,2386830080.0,642.5479736328125,646.7000122070312,621.0349731445312,621.198974609375,-0.0162553519518672,0.1525856589715071
2018-04-24,3581860096.0,708.1580200195312,708.875,643.3980102539062,643.3980102539062,0.5006766195941355,0.2240581348279932
2018-04-25,4216140032.0,615.416015625,707.06201171875,600.2119750976562,707.06201171875,0.1770811586718097,0.21767667554572168
2018-04-26,2984009984.0,662.8090209960938,663.1810302734375,604.0070190429688,618.0789794921875,-0.2922412535277007,0.2633409184123549
2018-04-27,2598129920.0,647.031982421875,684.8679809570312,647.031982421875,662.1090087890625,-0.1293159426640846,0.25670350464164754
2018-04-28,2496659968.0,683.677978515625,691.4420166015625,644.64599609375,644.64599609375,-0.03905499537144,0.2545031507380801
2018-04-29,2740559872.0,688.8809814453125,697.7559814453125,670.5130004882812,683.9119873046875,0.0976904773281486,0.2525732760247874
2018-04-30,2853100032.0,669.9240112304688,694.4390258789062,666.1170043945312,689.760986328125,0.041064660235965,0.25127088944498893
2018-05-01,2678960128.0,673.6129760742188,674.4030151367188,637.5399780273438,670.4630126953125,-0.061035330709358,0.15487331375315222
2018-05-02,2822269952.0,687.1489868164062,688.8419799804688,667.4199829101562,674.0750122070312,0.0534945714578398,0.1328966737429805
2018-05-03,4210939904.0,779.5430297851562,784.3410034179688,686.5910034179688,686.5910034179688,0.4920400867450401,0.20355515577475852
2018-05-04,3533410048.0,785.6240234375,803.7459716796875,762.6320190429688,776.7750244140625,-0.1608975362855237,0.20886027375401592
2018-05-05,3035040000.0,816.1199951171875,827.4550170898438,784.2369995117188,784.5830078125,-0.1410450644645928,0.22020941988792345
2018-05-06,3105570048.0,792.3109741210938,835.0570068359375,764.8829956054688,816.0880126953125,0.0232385892772417,0.21908628472395378
2018-05-07,4316120064.0,753.7249755859375,795.7579956054688,710.177978515625,793.3389892578125,0.3897996172327844,0.25699537594302535
2018-05-08,2920489984.0,752.8569946289062,774.2490234375,728.1290283203125,755.0089721679688,-0.3233529325656868,0.29774711119618413
2018-05-09,2877870080.0,752.2750244140625,759.5289916992188,718.4719848632812,752.9019775390625,-0.0145934087202813,0.2986337081857266
2018-05-10,2748950016.0,727.2769775390625,766.7479858398438,726.6640014648438,752.5789794921875,-0.0447970410116637,0.22154780322911805
2018-05-11,3290080000.0,679.5859985351562,736.9769897460938,669.8250122070312,727.0130004882812,0.1968496992853288,0.2297988731887869
2018-05-12,2668480000.0,686.0479736328125,691.4110107421875,644.0659790039062,679.8770141601562,-0.1889315761318873,0.2357601095261845
2018-05-13,2362500096.0,733.4959716796875,741.31201171875,675.3189697265625,687.1749877929688,-0.1146644921453411,0.23975465290927336
2018-05-14,3005110016.0,730.5490112304688,742.1699829101562,695.7919921875,732.7329711914062,0.2720041878889303,0.2088056877435136
2018-05-15,2523069952.0,708.8709716796875,739.052001953125,700.9949951171875,731.1430053710938,-0.1604067942383111,0.17753136582044063
2018-05-16,2476130048.0,707.0499877929688,710.2000122070312,682.541015625,708.0869750976562,-0.0186042816461713,0.17756344803082227
2018-05-17,2350619904.0,672.656982421875,718.8330078125,668.833984375,708.718017578125,-0.0506880258980646,0.17777873120386256
2018-05-18,2305740032.0,694.3670043945312,695.031005859375,663.8090209960938,672.1019897460938,-0.0190927814078443,0.15308435121796357
2018-05-19,2021549952.0,696.530029296875,715.5780029296875,686.791015625,695.072021484375,-0.1232533052537988,0.14419337582578656
2018-05-20,2156910080.0,715.3690185546875,723.7529907226562,692.6690063476562,697.9229736328125,0.0669585868338711,0.14289566566676323
2018-05-21,2005170048.0,699.2219848632812,719.2780151367188,692.4940185546875,717.1929931640625,-0.0703506527263296,0.07471964427583531
2018-05-22,2230469888.0,647.7410278320312,700.9760131835938,644.0260009765625,700.177978515625,0.1123594680783901,0.08064605685966535
2018-05-23,2995429888.0,583.5850219726562,651.635986328125,572.9520263671875,646.6699829101562,0.3429591244945782,0.15717740775930072
2018-05-24,2791099904.0,601.7550048828125,610.8179931640625,557.2059936523438,584.5360107421875,-0.0682139097358168,0.15893645676583248
2018-05-25,2110919936.0,586.7340087890625,617.1859741210938,575.6240234375,602.1400146484375,-0.2436960307387119,0.19099319535208906
2018-05-26,1694300032.0,587.280029296875,606.1749877929688,583.5120239257812,587.426025390625,-0.1973641429477692,0.20091538654702687
2018-05-27,1788790016.0,572.6680297851562,590.3280029296875,562.8660278320312,588.52001953125,0.0557693337752354,0.20026128758363804
2018-05-28,2356900096.0,516.0360107421875,576.0490112304688,512.552001953125,573.0449829101562,0.3175946169860555,0.23189118515590126
2018-05-29,2330820096.0,565.3880004882812,572.2639770507812,516.1480102539062,516.1480102539062,-0.0110653820432446,0.2306607822092232
2018-05-30,2053970048.0,559.5900268554688,583.135986328125,545.4310302734375,566.8300170898438,-0.1187779565120069,0.18757728641245255
2018-05-31,1985040000.0,577.64501953125,585.5380249023438,557.0659790039062,558.4970092773438,-0.0335594221868613,0.18710258584365197
2018-06-01,1945890048.0,580.0430297851562,589.093017578125,567.6649780273438,578.6719970703125,-0.0197225003022608,0.16261804356813064
2018-06-02,1880390016.0,591.8079833984375,597.0770263671875,577.322021484375,580.4290161132812,-0.0336607055816546,0.13985294608164275
2018-06-03,1832550016.0,618.3289794921875,624.5130004882812,591.2589721679688,591.2589721679688,-0.0254415305298025,0.13998872290721787
2018-06-04,1903430016.0,592.9849853515625,623.4290161132812,583.7470092773438,619.43701171875,0.0386783440458085,0.04673202396111219
2018-06-05,1844269952.0,609.302978515625,611.3300170898438,580.9819946289062,593.406005859375,-0.031080766564942,0.04605359235921189
2018-06-06,1756530048.0,607.1240234375,611.6430053710938,596.39599609375,610.2620239257812,-0.0475743282076744,0.028001808428009235
2018-06-07,1880140032.0,605.18701171875,616.1439819335938,601.6929931640625,607.68701171875,0.0703716877150739,0.043802106950622186
2018-06-08,1637779968.0,601.0770263671875,608.8109741210938,595.593017578125,605.4429931640625,-0.1289053261326441,0.06393433769293991
2018-06-09,1519309952.0,597.56201171875,608.5830078125,597.56201171875,600.905029296875,-0.0723357339293089,0.06667047328261949
2018-06-10,2234880000.0,526.47900390625,594.344970703125,511.8890075683594,594.344970703125,0.4709835850532229,0.20020121976434088
2018-06-11,1982119936.0,533.2839965820312,536.8579711914062,515.2689819335938,524.8569946289062,-0.1130978235967926,0.2087673197178346
2018-06-12,1932760064.0,496.8429870605469,538.9550170898438,491.2349853515625,532.7100219726562,-0.0249025657345489,0.20852239933644287
2018-06-13,2080130048.0,477.4939880371094,501.9049987792969,459.0039978027344,498.01800537109375,0.0762484628821469,0.20687454767148064
2018-06-14,2458650112.0,519.7420043945312,523.5449829101562,467.4660034179688,478.3810119628906,0.181969422711786,0.21381004668948406
2018-06-15,1808269952.0,491.0039978027344,521.3049926757812,487.468994140625,520.47998046875,-0.2645273342577994,0.23809295904912983
2018-06-16,1314109952.0,499.6419982910156,503.2229919433594,488.85101318359375,490.41400146484375,-0.2732777810378612,0.26407437202896156
