timestamp,actual,predicted
2025-08-28,1.07375,1.0761737119032235
2025-08-29,1.07187,1.076273629331694
2025-09-01,1.07175,1.0763839231677097
2025-09-02,1.0726,1.0765470825530579
2025-09-03,1.07331,1.0769347368804065
2025-09-04,1.07532,1.0768827464167232
2025-09-05,1.0754,1.07668138239423
2025-09-08,1.07889,1.07676045058504
2025-09-09,1.07832,1.076730653448268
2025-09-10,1.08483,1.076720614213382
